Date,Price,Return,logReturn,RiskFreeRate,Premium,logRPremium
1943/9/30,12.2,0.033898305,0.03333642,0.0038,0.030098305,0.02953642
1943/10/29,12.0283,-0.01407377,-0.014173745,0.0038,-0.01787377,-0.017973745
1943/11/30,11.1295,-0.074723776,-0.077662966,0.0038,-0.078523776,-0.081462966
1943/12/31,11.9879,0.077128353,0.074298567,0.0038,0.073328353,0.070498567
1944/1/31,12.1728,0.015423886,0.015306147,0.0038,0.011623886,0.011506147
1944/2/29,12.142,-0.002530231,-0.002533438,0.0038,-0.006330231,-0.006333438
1944/3/31,12.4194,0.022846319,0.022589249,0.0038,0.019046319,0.018789249
1944/4/28,12.2644,-0.012480474,-0.012559009,0.0038,-0.016280474,-0.016359009
1944/5/31,12.7603,0.040434102,0.039638032,0.0038,0.036634102,0.035838032
1944/6/30,13.6592,0.070445052,0.068074499,0.0038,0.066645052,0.064274499
1944/7/31,13.3751,-0.020799168,-0.021018518,0.0038,-0.024599168,-0.024818518
1944/8/31,13.4909,0.008657879,0.008620615,0.0038,0.004857879,0.004820615
1944/9/29,13.5435,0.003898924,0.003891343,0.0038,9.89E-05,9.1343E-05
1944/10/31,13.586,0.003138037,0.003133123,0.0038,-0.000661963,-0.000666877
1944/11/30,13.6391,0.003908435,0.003900817,0.0038,0.000108435,0.000100817
1944/12/29,14.3301,0.050663167,0.049421552,0.0038,0.046863167,0.045621552
1945/1/31,14.5352,0.014312531,0.014211074,0.0038,0.010512531,0.010411074
1945/2/28,15.4308,0.061615939,0.059792218,0.0038,0.057815939,0.055992218
1945/3/30,14.6862,-0.048254141,-0.049457235,0.0038,-0.052054141,-0.053257235
1945/4/30,16.1082,0.096825591,0.092420182,0.0038,0.093025591,0.088620182
1945/5/31,16.2927,0.011453794,0.011388696,0.0038,0.007653794,0.007588696
1945/6/29,16.4013,0.006665562,0.006643445,0.0038,0.002865562,0.002843445
1945/7/31,16.1696,-0.014126929,-0.014227664,0.0038,-0.017926929,-0.018027664
1945/8/31,17.1072,0.057985355,0.056366491,0.0038,0.054185355,0.052566491
1945/9/28,17.8572,0.04384119,0.042907361,0.0038,0.04004119,0.039107361
1945/10/31,18.5247,0.03737988,0.036698188,0.0038,0.03357988,0.032898188
1945/11/30,19.1255,0.032432374,0.031917546,0.0038,0.028632374,0.028117546
1945/12/31,19.5372,0.021526235,0.021297817,0.0038,0.017726235,0.017497817
1946/1/31,20.899,0.069702926,0.06738097,0.0038,0.065902926,0.06358097
1946/2/28,19.4472,-0.069467439,-0.07199821,0.0038,-0.073267439,-0.07579821
1946/3/29,20.415,0.049765519,0.048566824,0.0038,0.045965519,0.044766824
1946/4/30,21.2298,0.03991183,0.03913593,0.0038,0.03611183,0.03533593
1946/5/31,21.7051,0.022388341,0.022141401,0.0038,0.018588341,0.018341401
1946/6/28,21.128,-0.026588221,-0.026948081,0.0038,-0.030388221,-0.030748081
1946/7/31,20.5892,-0.025501704,-0.025832509,0.0038,-0.029301704,-0.029632509
1946/8/30,19.0874,-0.072941154,-0.075738235,0.0038,-0.076741154,-0.079538235
1946/9/30,17.322,-0.092490334,-0.097051062,0.0038,-0.096290334,-0.100851062
1946/10/31,17.183,-0.008024478,-0.008056847,0.0038,-0.011824478,-0.011856847
1946/11/29,16.9977,-0.010783914,-0.010842482,0.0038,-0.014583914,-0.014642482
1946/12/31,17.9704,0.057225389,0.055647919,0.0038,0.053425389,0.051847919
1947/1/31,18.3932,0.023527579,0.023255071,0.0038,0.019727579,0.019455071
1947/2/28,18.1231,-0.014684775,-0.014793663,0.0038,-0.018484775,-0.018593663
1947/3/31,17.9469,-0.009722398,-0.00976997,0.0038,-0.013522398,-0.01356997
1947/4/30,17.2489,-0.038892511,-0.039669025,0.0038,-0.042692511,-0.043469025
1947/5/30,17.0951,-0.008916511,-0.008956501,0.0038,-0.012716511,-0.012756501
1947/6/30,18.3255,0.07197384,0.06950166,0.0038,0.06817384,0.06570166
1947/7/31,18.9881,0.036157267,0.035518935,0.0066,0.029557267,0.028918935
1947/8/29,18.458,-0.027917485,-0.028314586,0.0075,-0.035417485,-0.035814586
1947/9/30,18.4218,-0.001961209,-0.001963135,0.008,-0.009961209,-0.009963135
1947/10/31,18.812,0.021181426,0.020960218,0.0085,0.012681426,0.012460218
1947/11/28,18.2633,-0.029167553,-0.029601382,0.0092,-0.038367553,-0.038801382
1947/12/31,18.9827,0.039390472,0.038634456,0.0095,0.029890472,0.029134456
1948/1/30,18.2134,-0.040526374,-0.041370451,0.0097,-0.050226374,-0.051070451
1948/2/27,17.2829,-0.051088759,-0.052440014,0.01,-0.061088759,-0.062440014
1948/3/31,18.8586,0.091171042,0.08725147,0.01,0.081171042,0.07725147
1948/4/30,19.3588,0.026523708,0.026178053,0.01,0.016523708,0.016178053
1948/5/31,20.872,0.078166002,0.075261451,0.01,0.068166002,0.065261451
1948/6/30,21.2847,0.019772901,0.019579957,0.01,0.009772901,0.009579957
1948/7/30,20.1531,-0.053164949,-0.054630382,0.01,-0.063164949,-0.064630382
1948/8/31,20.3057,0.007572036,0.007543512,0.0106,-0.003027964,-0.003056488
1948/9/30,19.9496,-0.017536948,-0.017692542,0.0109,-0.028436948,-0.028592542
1948/10/29,21.2504,0.065204315,0.063166626,0.0112,0.054004315,0.051966626
1948/11/30,18.9966,-0.10605918,-0.112115703,0.0114,-0.11745918,-0.123515703
1948/12/31,20.0012,0.052883148,0.051532256,0.0116,0.041283148,0.039932256
1949/1/31,20.0275,0.001314921,0.001314057,0.0117,-0.010385079,-0.010385943
1949/2/28,19.238,-0.039420796,-0.040218839,0.0117,-0.051120796,-0.051918839
1949/3/31,20.0406,0.041719513,0.040872726,0.0117,0.030019513,0.029172726
1949/4/29,19.5749,-0.023237827,-0.023512083,0.0117,-0.034937827,-0.035212083
1949/5/31,18.8829,-0.035351394,-0.035991383,0.0117,-0.047051394,-0.047691383
1949/6/30,19.2422,0.019027798,0.018849033,0.0117,0.007327798,0.007149033
1949/7/29,20.438,0.062144661,0.060290129,0.0102,0.051944661,0.050090129
1949/8/31,20.6826,0.011967903,0.011896854,0.0104,0.001567903,0.001496854
1949/9/30,21.96,0.061762061,0.05992985,0.0107,0.051062061,0.04922985
1949/10/31,22.6084,0.029526412,0.029098902,0.0105,0.019026412,0.018598902
1949/11/30,22.6366,0.001247324,0.001246547,0.0108,-0.009552676,-0.009553453
1949/12/30,24.7226,0.092151648,0.08814974,0.011,0.081151648,0.07714974
1950/1/31,25.1055,0.015487853,0.015369141,0.0107,0.004787853,0.004669141
1950/2/28,25.3558,0.009969927,0.009920555,0.0112,-0.001230073,-0.001279445
1950/3/31,25.9006,0.021486208,0.021258634,0.0112,0.010286208,0.010058634
1950/4/28,26.9043,0.038751998,0.038019991,0.0115,0.027251998,0.026519991
1950/5/31,28.1327,0.045658129,0.044646476,0.0116,0.034058129,0.033046476
1950/6/30,27.129,-0.035677343,-0.036329334,0.0115,-0.047177343,-0.047829334
1950/7/31,27.359,0.008478012,0.008442276,0.0116,-0.003121988,-0.003157724
1950/8/31,28.2485,0.032512153,0.031994816,0.012,0.020512153,0.019994816
1950/9/29,30.4108,0.076545657,0.07375745,0.013,0.063545657,0.06075745
1950/10/31,30.5359,0.00411367,0.004105232,0.0131,-0.00898633,-0.008994768
1950/11/30,30.5047,-0.001021748,-0.001022271,0.0136,-0.014621748,-0.014622271
1950/12/29,32.7874,0.074831092,0.072163525,0.0134,0.061431092,0.058763525
1951/1/31,34.7614,0.060206055,0.058463281,0.0134,0.046806055,0.045063281
1951/2/28,34.9861,0.006464066,0.006443264,0.0136,-0.007135934,-0.007156736
1951/3/30,34.8738,-0.003209846,-0.003215009,0.014,-0.017209846,-0.017215009
1951/4/30,36.4161,0.044225178,0.043275154,0.0147,0.029525178,0.028575154
1951/5/31,34.9387,-0.040569968,-0.041415887,0.0155,-0.056069968,-0.056915887
1951/6/29,34.6627,-0.00789955,-0.007930917,0.0145,-0.02239955,-0.022430917
1951/7/31,37.0441,0.068702092,0.066444914,0.0156,0.053102092,0.050844914
1951/8/31,38.4994,0.039285608,0.038533562,0.0162,0.023085608,0.022333562
1951/9/28,38.979,0.012457337,0.012380383,0.0163,-0.003842663,-0.003919617
1951/10/31,38.4427,-0.013758691,-0.013854219,0.0154,-0.029158691,-0.029254219
1951/11/30,38.3422,-0.00261428,-0.002617704,0.0156,-0.01821428,-0.018217704
1951/12/31,40.6045,0.059002874,0.057327781,0.0173,0.041702874,0.040027781
1952/1/31,41.2366,0.01556724,0.015447314,0.0157,-0.00013276,-0.000252686
1952/2/29,39.7333,-0.036455479,-0.037136584,0.0154,-0.051855479,-0.052536584
1952/3/31,42.0736,0.058900217,0.057230839,0.0159,0.043000217,0.041330839
1952/4/30,40.2608,-0.043086401,-0.044042175,0.0157,-0.058786401,-0.059742175
1952/5/30,41.1931,0.023156519,0.022892476,0.0167,0.006456519,0.006192476
1952/6/30,43.8173,0.063704844,0.06175795,0.017,0.046704844,0.04475795
1952/7/31,44.5897,0.017627741,0.017474174,0.0181,-0.000472259,-0.000625826
1952/8/29,43.9402,-0.014566144,-0.014673272,0.0183,-0.032866144,-0.032973272
1952/9/30,43.6242,-0.007191592,-0.007217576,0.0171,-0.024291592,-0.024317576
1952/10/31,43.5886,-0.000816061,-0.000816394,0.0174,-0.018216061,-0.018216394
1952/11/28,45.6152,0.046493808,0.045445346,0.0185,0.027993808,0.026945346
1952/12/31,47.9795,0.051831407,0.050532842,0.0209,0.030931407,0.029632842
1953/1/30,47.6364,-0.007150971,-0.007176661,0.0196,-0.026750971,-0.026776661
1953/2/27,46.7696,-0.018196169,-0.018363756,0.0197,-0.037896169,-0.038063756
1953/3/31,46.1376,-0.013513051,-0.013605183,0.0201,-0.033613051,-0.033705183
1953/4/30,44.9153,-0.026492492,-0.026849742,0.0219,-0.048392492,-0.048749742
1953/5/29,44.7694,-0.003248336,-0.003253624,0.0216,-0.024848336,-0.024853624
1953/6/30,44.8241,0.001221817,0.001221071,0.0211,-0.019878183,-0.019878929
1953/7/31,45.9568,0.025269888,0.024955884,0.0204,0.004869888,0.004555884
1953/8/31,43.3015,-0.057778174,-0.059514548,0.0204,-0.078178174,-0.079914548
1953/9/30,43.9328,0.014579172,0.014473917,0.0179,-0.003320828,-0.003426083
1953/10/30,46.1718,0.0509642,0.049708028,0.0138,0.0371642,0.035908028
1953/11/30,46.5857,0.008964346,0.008924405,0.0144,-0.005435654,-0.005475595
1953/12/31,47.5264,0.020192892,0.019991719,0.016,0.004192892,0.003991719
1954/1/29,49.9593,0.051190496,0.049923328,0.0118,0.039390496,0.038123328
1954/2/26,50.0934,0.002684185,0.002680589,0.0097,-0.007015815,-0.007019411
1954/3/31,52.1431,0.040917566,0.040102599,0.0103,0.030617566,0.029802599
1954/4/30,54.698,0.048997854,0.047835284,0.0097,0.039297854,0.038135284
1954/5/31,56.498,0.032907967,0.032378094,0.0076,0.025307967,0.024778094
1954/6/30,57.3303,0.014731495,0.01462404,0.0064,0.008331495,0.00822404
1954/7/30,60.608,0.057172211,0.055597618,0.0072,0.049972211,0.048397618
1954/8/31,58.5472,-0.034002112,-0.034593631,0.0092,-0.043202112,-0.043793631
1954/9/30,64.0623,0.09419921,0.090022781,0.0101,0.08409921,0.079922781
1954/10/29,62.8132,-0.019498207,-0.019690805,0.0098,-0.029298207,-0.029490805
1954/11/30,67.889,0.080807856,0.077708776,0.0093,0.071507856,0.068408776
1954/12/31,72.37,0.066004802,0.06391783,0.0115,0.054504802,0.05241783
1955/1/31,73.6774,0.018065497,0.017904255,0.0122,0.005865497,0.005704255
1955/2/28,73.9389,0.003549257,0.003542973,0.0117,-0.008150743,-0.008157027
1955/3/31,74.1803,0.003264858,0.00325954,0.0128,-0.009535142,-0.00954046
1955/4/29,76.9788,0.03772565,0.037031443,0.0159,0.02182565,0.021131443
1955/5/31,76.8774,-0.001317246,-0.001318114,0.0145,-0.015817246,-0.015818114
1955/6/30,84.0561,0.093378548,0.089272488,0.0141,0.079278548,0.075172488
1955/7/29,89.1572,0.060686851,0.058916671,0.016,0.044686851,0.042916671
1955/8/31,88.4607,-0.007812044,-0.007842718,0.019,-0.026812044,-0.026842718
1955/9/30,90.243,0.02014793,0.019947646,0.0207,-0.00055207,-0.000752354
1955/10/31,87.4946,-0.030455548,-0.030928955,0.0223,-0.052755548,-0.053228955
1955/11/30,94.0453,0.074869763,0.072199504,0.0224,0.052469763,0.049799504
1955/12/30,95.0992,0.011206302,0.011143976,0.0254,-0.014193698,-0.014256024
1956/1/31,91.6282,-0.03649873,-0.037181473,0.0241,-0.06059873,-0.061281473
1956/2/29,94.8065,0.03468692,0.034098888,0.0232,0.01148692,0.010898888
1956/3/30,101.3723,0.069254745,0.066961906,0.0225,0.046754745,0.044461906
1956/4/30,101.9836,0.006030247,0.006012138,0.026,-0.019969753,-0.019987862
1956/5/31,95.2802,-0.065730176,-0.067989992,0.0261,-0.091830176,-0.094089992
1956/6/29,100.0443,0.050000945,0.048791064,0.0249,0.025100945,0.023891064
1956/7/31,105.1988,0.051522176,0.050238806,0.0231,0.028422176,0.027138806
1956/8/31,101.1944,-0.038065073,-0.038808474,0.026,-0.064065073,-0.064808474
1956/9/28,97.4883,-0.036623568,-0.037311049,0.0284,-0.065023568,-0.065711049
1956/10/31,97.9827,0.005071378,0.005058562,0.029,-0.023928622,-0.023941438
1956/11/30,96.9079,-0.010969283,-0.01102989,0.0299,-0.040869283,-0.04092989
1956/12/31,101.2718,0.045031416,0.044046949,0.0321,0.012931416,0.011946949
1957/1/31,97.0403,-0.041783596,-0.042681635,0.0311,-0.072883596,-0.073781635
1957/2/28,93.8722,-0.032647261,-0.033192073,0.031,-0.063647261,-0.064192073
1957/3/29,96.5413,0.028433338,0.028036613,0.0308,-0.002366662,-0.002763387
1957/4/30,100.1088,0.036953097,0.036286698,0.0307,0.006253097,0.005586698
1957/5/31,103.8076,0.036947801,0.036281591,0.0306,0.006347801,0.005681591
1957/6/28,104.7487,0.00906581,0.009024962,0.0329,-0.02383419,-0.023875038
1957/7/31,105.9428,0.011399664,0.011335178,0.0316,-0.020200336,-0.020264822
1957/8/30,99.9944,-0.056147279,-0.057785141,0.0337,-0.089847279,-0.091485141
1957/9/30,94.7979,-0.05196791,-0.053366927,0.0353,-0.08726791,-0.088666927
1957/10/31,91.7586,-0.032060837,-0.032586042,0.0358,-0.067860837,-0.068386042
1957/11/29,93.2336,0.016074788,0.015946956,0.0331,-0.017025212,-0.017153044
1957/12/31,90.4178,-0.030201558,-0.030667021,0.0304,-0.060601558,-0.061067021
1958/1/31,94.2841,0.042760386,0.041871414,0.0244,0.018360386,0.017471414
1958/2/28,92.3397,-0.020622777,-0.020838396,0.0153,-0.035922777,-0.036138396
1958/3/31,96.0025,0.039666579,0.038900065,0.013,0.026666579,0.025900065
1958/4/30,99.0581,0.031828338,0.031332314,0.0113,0.020528338,0.020032314
1958/5/30,100.5404,0.014963945,0.01485309,0.0091,0.005863945,0.00575309
1958/6/30,104.1889,0.036288895,0.035645961,0.0083,0.027988895,0.027345961
1958/7/31,108.6798,0.04310344,0.042200347,0.0091,0.03400344,0.033100347
1958/8/29,109.9695,0.011866971,0.01179711,0.0169,-0.005033029,-0.00510289
1958/9/30,116.3259,0.057801481,0.05619268,0.0244,0.033401481,0.03179268
1958/10/31,119.277,0.025369243,0.025052785,0.0263,-0.000930757,-0.001247215
1958/11/28,121.9493,0.022404152,0.022156865,0.0267,-0.004295848,-0.004543135
1958/12/31,129.4317,0.061356646,0.059547944,0.0277,0.033656646,0.031847944
1959/1/30,129.924,0.00380355,0.003796335,0.0282,-0.02439645,-0.024403665
1959/2/27,129.9006,-0.000180105,-0.000180122,0.027,-0.027180105,-0.027180122
1959/3/31,130.8618,0.007399504,0.007372262,0.028,-0.020600496,-0.020627738
1959/4/30,135.9367,0.038780607,0.038047532,0.0295,0.009280607,0.008547532
1959/5/29,138.5095,0.018926456,0.018749579,0.0284,-0.009473544,-0.009650421
1959/6/30,139.1232,0.004430743,0.004420956,0.0321,-0.027669257,-0.027679044
1959/7/31,143.9772,0.034889939,0.034295082,0.032,0.002889939,0.002295082
1959/8/31,141.8119,-0.015039187,-0.015153422,0.0338,-0.048839187,-0.048953422
1959/9/30,136.4583,-0.037751416,-0.038482458,0.0404,-0.078151416,-0.078882458
1959/10/30,137.9937,0.011251789,0.011188958,0.0405,-0.029248211,-0.029311042
1959/11/30,139.817,0.013212922,0.013126393,0.0415,-0.028287078,-0.028373607
1959/12/31,144.903,0.03637612,0.035730128,0.0449,-0.00852388,-0.009169872
1960/1/29,134.5476,-0.071464359,-0.074146513,0.0435,-0.114964359,-0.117646513
1960/2/29,135.7815,0.009170732,0.009128936,0.0396,-0.030429268,-0.030471064
1960/3/31,135.0799,-0.005167125,-0.005180521,0.0331,-0.038267125,-0.038280521
1960/4/29,132.7122,-0.017528144,-0.017683581,0.0323,-0.049828144,-0.049983581
1960/5/31,136.2759,0.026852844,0.026498633,0.0329,-0.006047156,-0.006401367
1960/6/30,140.1081,0.028120893,0.02773276,0.0246,0.003520893,0.00313276
1960/7/29,136.6374,-0.024771587,-0.025083566,0.023,-0.047771587,-0.048083566
1960/8/31,140.2066,0.026121691,0.025786347,0.023,0.003121691,0.002786347
1960/9/30,132.896,-0.052141625,-0.053550182,0.0248,-0.076941625,-0.078350182
1960/10/31,132.5732,-0.002428967,-0.002431922,0.023,-0.025428967,-0.025431922
1960/11/30,137.9119,0.040269828,0.03948013,0.0237,0.016569828,0.01578013
1960/12/30,145.5598,0.055454968,0.053971923,0.0225,0.032954968,0.031471923
1961/1/31,154.7528,0.063156174,0.061242006,0.0224,0.040756174,0.038842006
1961/2/28,158.911,0.02686995,0.026515292,0.0242,0.00266995,0.002315292
1961/3/31,162.9689,0.025535677,0.025215088,0.0239,0.001635677,0.001315088
1961/4/28,164.8111,0.011303997,0.011240585,0.0229,-0.011596003,-0.011659415
1961/5/31,167.9655,0.019139488,0.018958632,0.0229,-0.003760512,-0.003941368
1961/6/30,164.3316,-0.0216348,-0.021872264,0.0233,-0.0449348,-0.045172264
1961/7/31,169.7212,0.0327971,0.032270753,0.0224,0.0103971,0.009870753
1961/8/31,173.0515,0.01962218,0.019432147,0.0239,-0.00427782,-0.004467853
1961/9/29,170.8906,-0.012487034,-0.012565652,0.0228,-0.035287034,-0.035365652
1961/10/31,175.7308,0.028323383,0.027929693,0.023,0.005323383,0.004929693
1961/11/30,182.6453,0.039347115,0.038592742,0.0248,0.014547115,0.013792742
1961/12/29,184.694,0.011216823,0.011154381,0.026,-0.014783177,-0.014845619
1962/1/31,177.6986,-0.037875621,-0.038611545,0.0272,-0.065075621,-0.065811545
1962/2/28,180.5897,0.016269684,0.016138751,0.0273,-0.011030316,-0.011161249
1962/3/30,180.822,0.001286341,0.001285515,0.0272,-0.025913659,-0.025914485
1962/4/30,169.6165,-0.061969782,-0.063973116,0.0273,-0.089269782,-0.091273116
1962/5/31,155.0312,-0.085989865,-0.089913619,0.0269,-0.112889865,-0.116813619
1962/6/29,143.6437,-0.073452957,-0.076290459,0.0273,-0.100752957,-0.103590459
1962/7/31,152.7739,0.063561437,0.061623123,0.0292,0.034361437,0.032423123
1962/8/31,155.1089,0.015284024,0.0151684,0.0282,-0.012915976,-0.0130316
1962/9/28,148.9696,-0.039580579,-0.040385193,0.0278,-0.067380579,-0.068185193
1962/10/31,149.6315,0.004443188,0.004433347,0.0274,-0.022956812,-0.022966653
1962/11/30,164.8276,0.101556825,0.096724474,0.0283,0.073256825,0.068424474
1962/12/31,168.6928,0.023449956,0.02317923,0.0287,-0.005250044,-0.00552077
1963/1/31,176.9804,0.049128356,0.047959683,0.0291,0.020028356,0.018859683
1963/2/28,171.8742,-0.028851782,-0.029276178,0.0292,-0.058051782,-0.058476178
1963/3/29,179.3598,0.043552785,0.04263103,0.0289,0.014652785,0.01373103
1963/4/30,188.0624,0.048520348,0.047379978,0.029,0.019520348,0.018379978
1963/5/31,190.7567,0.014326628,0.014224971,0.0293,-0.014973372,-0.015075029
1963/6/28,188.3857,-0.012429445,-0.012507337,0.0299,-0.042329445,-0.042407337
1963/7/31,187.7339,-0.003459923,-0.003465922,0.0318,-0.035259923,-0.035265922
1963/8/30,196.8857,0.048748788,0.047597823,0.0332,0.015548788,0.014397823
1963/9/30,196.1253,-0.003862139,-0.003869617,0.0338,-0.037662139,-0.037669617
1963/10/31,202.444,0.032217669,0.031709564,0.0345,-0.002282331,-0.002790436
1963/11/29,200.3104,-0.010539211,-0.010595142,0.0352,-0.045739211,-0.045795142
1963/12/31,207.0941,0.03386594,0.033305116,0.0352,-0.00133406,-0.001894884
1964/1/31,212.6704,0.026926407,0.02657027,0.0352,-0.008273593,-0.00862973
1964/2/28,214.7684,0.009865031,0.009816689,0.0353,-0.025434969,-0.025483311
1964/3/31,219.5993,0.022493533,0.022244284,0.0354,-0.012906467,-0.013155716
1964/4/30,220.9339,0.006077433,0.00605904,0.0347,-0.028622567,-0.02864096
1964/5/29,223.4641,0.011452294,0.011387213,0.0348,-0.023347706,-0.023412787
1964/6/30,228.8025,0.023889296,0.023608411,0.0348,-0.010910704,-0.011191589
1964/7/31,232.9758,0.018239748,0.018075399,0.0346,-0.016360252,-0.016524601
1964/8/31,229.1947,-0.016229583,-0.016362725,0.035,-0.051229583,-0.051362725
1964/9/30,237.4012,0.035805802,0.035179676,0.0353,0.000505802,-0.000120324
1964/10/30,239.3189,0.008077887,0.008045435,0.0357,-0.027622113,-0.027654565
1964/11/30,238.078,-0.005185132,-0.005198621,0.0364,-0.041585132,-0.041598621
1964/12/31,241.1238,0.012793286,0.012712143,0.0384,-0.025606714,-0.025687857
1965/1/29,249.1186,0.033156412,0.032618594,0.0381,-0.004943588,-0.005481406
1965/2/26,248.7487,-0.001484835,-0.001485938,0.0393,-0.040784835,-0.040785938
1965/3/31,246.8994,-0.007434411,-0.007462184,0.0393,-0.046734411,-0.046762184
1965/4/30,255.3529,0.034238641,0.033665544,0.0393,-0.005061359,-0.005634456
1965/5/31,253.3756,-0.007743401,-0.007773537,0.0389,-0.046643401,-0.046673537
1965/6/30,242.9449,-0.041166947,-0.042038304,0.038,-0.079166947,-0.080038304
1965/7/30,246.2084,0.013433087,0.013343663,0.0384,-0.024966913,-0.025056337
1965/8/31,251.7535,0.022521977,0.022272102,0.0384,-0.015878023,-0.016127898
1965/9/30,261.6307,0.039233615,0.038483533,0.0392,3.36E-05,-0.000716467
1965/10/29,268.7851,0.027345415,0.026978208,0.0403,-0.012954585,-0.013321792
1965/11/30,266.4294,-0.008764251,-0.008802883,0.0409,-0.049664251,-0.049702883
1965/12/31,271.1699,0.017792706,0.017636269,0.0438,-0.026007294,-0.026163731
1966/1/31,272.4901,0.004868534,0.004856721,0.0459,-0.041031466,-0.041043279
1966/2/28,267.6201,-0.017872209,-0.018033846,0.0465,-0.064372209,-0.064533846
1966/3/31,263.7768,-0.014361029,-0.014465147,0.0459,-0.060261029,-0.060365147
1966/4/29,269.1865,0.020508627,0.020301157,0.0462,-0.025691373,-0.025898843
1966/5/31,254.6127,-0.054140159,-0.055660881,0.0464,-0.100540159,-0.102060881
1966/6/30,252.6026,-0.007894736,-0.007926064,0.045,-0.052894736,-0.052926064
1966/7/29,249.2043,-0.013453147,-0.013544461,0.048,-0.061453147,-0.061544461
1966/8/31,229.8284,-0.077751066,-0.080940098,0.0496,-0.127351066,-0.130540098
1966/9/30,230.2755,0.001945364,0.001943475,0.0537,-0.051754636,-0.051756525
1966/10/31,241.2238,0.047544354,0.046448715,0.0535,-0.005955646,-0.007051285
1966/11/30,241.9758,0.003117437,0.003112588,0.0532,-0.050082563,-0.050087412
1966/12/30,243.991,0.008328106,0.008293618,0.0496,-0.041271894,-0.041306382
1967/1/31,263.0656,0.078177474,0.075272091,0.0472,0.030977474,0.028072091
1967/2/28,263.582,0.001963008,0.001961084,0.0456,-0.043636992,-0.043638916
1967/3/31,276.1263,0.047591641,0.046493855,0.0426,0.004991641,0.003893855
1967/4/28,287.7897,0.042239367,0.041371635,0.0384,0.003839367,0.002971635
1967/5/31,272.6976,-0.052441418,-0.053866516,0.036,-0.088441418,-0.089866516
1967/6/30,279.6467,0.025482806,0.025163532,0.0354,-0.009917194,-0.010236468
1967/7/31,292.3271,0.045344358,0.04434636,0.0421,0.003244358,0.00224636
1967/8/31,288.9024,-0.011715301,-0.011784466,0.0427,-0.054415301,-0.054484466
1967/9/29,300.5647,0.040367612,0.039574124,0.0442,-0.003832388,-0.004625876
1967/10/31,291.8315,-0.029055974,-0.029486458,0.0456,-0.074655974,-0.075086458
1967/11/30,292.1423,0.001064998,0.001064431,0.0473,-0.046235002,-0.046235569
1967/12/29,302.274,0.034680702,0.034092878,0.0497,-0.015019298,-0.015607122
1968/1/31,289.02,-0.043847635,-0.044838001,0.05,-0.093847635,-0.094838001
1968/2/29,279.9959,-0.031223099,-0.03172093,0.0498,-0.081023099,-0.08152093
1968/3/29,284.9466,0.01768133,0.017526834,0.0517,-0.03401867,-0.034173166
1968/4/30,308.292,0.081929035,0.078745592,0.0538,0.028129035,0.024945592
1968/5/31,311.7354,0.011169281,0.011107365,0.0566,-0.045430719,-0.045492635
1968/6/28,316.9478,0.016720591,0.01658234,0.0552,-0.038479409,-0.03861766
1968/7/31,311.0914,-0.018477491,-0.018650332,0.0531,-0.071577491,-0.071750332
1968/8/30,314.6562,0.011459012,0.011393855,0.0509,-0.039440988,-0.039506145
1968/9/30,329.1699,0.046125581,0.045093417,0.0519,-0.005774419,-0.006806583
1968/10/31,331.5425,0.007207828,0.007181976,0.0535,-0.046292172,-0.046318024
1968/11/29,347.4447,0.047964288,0.046849509,0.0545,-0.006535712,-0.007650491
1968/12/31,335.6463,-0.033957634,-0.034547589,0.0596,-0.093557634,-0.094147589
1969/1/31,332.8993,-0.008184211,-0.008217885,0.0614,-0.069584211,-0.069617885
1969/2/28,317.1285,-0.047374086,-0.048532987,0.0612,-0.108574086,-0.109732987
1969/3/31,328.0517,0.034444082,0.033864163,0.0602,-0.025755918,-0.026335837
1969/4/30,337.6582,0.029283494,0.028862923,0.0611,-0.031816506,-0.032237077
1969/5/30,336.9092,-0.002218219,-0.002220683,0.0604,-0.062618219,-0.062620683
1969/6/30,320.7248,-0.048037869,-0.049230023,0.0644,-0.112437869,-0.113630023
1969/7/31,301.4242,-0.060178072,-0.06206486,0.07,-0.130178072,-0.13206486
1969/8/29,313.5035,0.040074088,0.039291949,0.0698,-0.029725912,-0.030508051
1969/9/30,308.186,-0.016961533,-0.017107027,0.0709,-0.087861533,-0.088007027
1969/10/31,321.8213,0.044243736,0.043292926,0.07,-0.025756264,-0.026707074
1969/11/28,310.4696,-0.035273302,-0.035910433,0.0724,-0.107673302,-0.108310433
1969/12/31,307.4579,-0.009700467,-0.009747823,0.0782,-0.087900467,-0.087947823
1970/1/30,284.8143,-0.073647807,-0.076500778,0.0787,-0.152347807,-0.155200778
1970/2/27,300.6932,0.055751765,0.054253087,0.0713,-0.015548235,-0.017046913
1970/3/31,302.0034,0.004357265,0.0043478,0.0663,-0.061942735,-0.0619522
1970/4/30,275.587,-0.087470538,-0.091534907,0.0651,-0.152570538,-0.156634907
1970/5/29,259.6643,-0.057777399,-0.059513725,0.0684,-0.126177399,-0.127913725
1970/6/30,247.5546,-0.046635983,-0.047758479,0.0668,-0.113435983,-0.114558479
1970/7/31,266.5842,0.076870315,0.074058977,0.0645,0.012370315,0.009558977
1970/8/31,279.3242,0.047789779,0.046682973,0.0641,-0.016310221,-0.017417027
1970/9/30,289.4322,0.036187341,0.035547958,0.0612,-0.025012659,-0.025652042
1970/10/30,287.0263,-0.008312482,-0.008347224,0.0591,-0.067412482,-0.067447224
